"0"	"340.0"	"8.0"	"3_summer"	"31.0"	"1.0"	"mixed_trip"	"3.0"	"2_3_nights"	"3.0"	"0.0"	"small_group"	"BB"	"FRA"	"Online TA"	"TA/TO"	"D"	"D"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"135.9"	"0.0"	"0_request"
"0"	"91.0"	"3.0"	"2_spring"	"12.0"	"0.0"	"business_trip"	"2.0"	"2_3_nights"	"1.0"	"0.0"	"single"	"BB"	"PRT"	"Groups"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"Non Refund"	"other_agent"	"0.0"	"1.0"	"Transient"	"75.0"	"0.0"	"0_request"
"0"	"141.0"	"4.0"	"2_spring"	"16.0"	"1.0"	"mixed_trip"	"3.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"Other"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"117.0"	"0.0"	"0_request"
"0"	"172.0"	"4.0"	"2_spring"	"17.0"	"1.0"	"mixed_trip"	"7.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"HB"	"PRT"	"Online TA"	"TA/TO"	"D"	"D"	"0.0"	"1_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient"	"86.91"	"0.0"	"0_request"
"1"	"189.0"	"5.0"	"2_spring"	"21.0"	"0.0"	"business_trip"	"3.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Groups"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_1"	"0.0"	"0.0"	"Transient-Party"	"65.0"	"0.0"	"1_request"
"1"	"336.0"	"9.0"	"4_autumn"	"39.0"	"1.0"	"mixed_trip"	"5.0"	"4_7_nights"	"1.0"	"0.0"	"single"	"BB"	"DEU"	"Offline TA/TO"	"TA/TO"	"A"	"A"	"0.0"	"1_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient-Party"	"70.0"	"0.0"	"0_request"
"1"	"1.0"	"11.0"	"4_autumn"	"46.0"	"0.0"	"business_trip"	"1.0"	"1_night"	"1.0"	"0.0"	"single"	"BB"	"Other"	"Corporate"	"Corporate"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"no_agent"	"1.0"	"0.0"	"Transient-Party"	"79.0"	"0.0"	"0_request"
"1"	"5.0"	"1.0"	"1_winter"	"2.0"	"1.0"	"weekend_trip"	"1.0"	"1_night"	"2.0"	"0.0"	"couple"	"BB"	"NLD"	"Online TA"	"TA/TO"	"A"	"D"	"1.0"	"0_change"	"No Deposit"	"agent_240"	"0.0"	"0.0"	"Transient"	"48.0"	"0.0"	"0_request"
"0"	"98.0"	"5.0"	"2_spring"	"19.0"	"0.0"	"business_trip"	"1.0"	"1_night"	"2.0"	"0.0"	"couple"	"SC"	"PRT"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"116.1"	"0.0"	"0_request"
"1"	"0.0"	"3.0"	"2_spring"	"12.0"	"1.0"	"weekend_trip"	"1.0"	"1_night"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Direct"	"Direct"	"D"	"D"	"0.0"	"0_change"	"No Deposit"	"no_agent"	"0.0"	"0.0"	"Transient"	"80.0"	"0.0"	"0_request"
"1"	"169.0"	"7.0"	"3_summer"	"31.0"	"1.0"	"mixed_trip"	"3.0"	"2_3_nights"	"2.0"	"1.0"	"small_group"	"BB"	"Other"	"Direct"	"Direct"	"D"	"D"	"0.0"	"0_change"	"No Deposit"	"no_agent"	"0.0"	"0.0"	"Transient"	"128.4"	"0.0"	"2_requests"
"0"	"207.0"	"8.0"	"3_summer"	"32.0"	"0.0"	"business_trip"	"2.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"BRA"	"Online TA"	"TA/TO"	"D"	"D"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"105.3"	"0.0"	"1_request"
"1"	"20.0"	"12.0"	"1_winter"	"52.0"	"0.0"	"business_trip"	"1.0"	"1_night"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Direct"	"Direct"	"F"	"F"	"0.0"	"0_change"	"No Deposit"	"no_agent"	"0.0"	"0.0"	"Transient"	"55.0"	"0.0"	"1_request"
"0"	"157.0"	"10.0"	"4_autumn"	"40.0"	"1.0"	"mixed_trip"	"4.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Offline TA/TO"	"TA/TO"	"D"	"D"	"0.0"	"0_change"	"Non Refund"	"other_agent"	"0.0"	"0.0"	"Transient"	"52.0"	"0.0"	"0_request"
"0"	"86.0"	"1.0"	"1_winter"	"4.0"	"0.0"	"business_trip"	"1.0"	"1_night"	"1.0"	"0.0"	"single"	"BB"	"PRT"	"Groups"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"Non Refund"	"other_agent"	"0.0"	"1.0"	"Transient"	"75.0"	"0.0"	"0_request"
"0"	"95.0"	"5.0"	"2_spring"	"18.0"	"1.0"	"mixed_trip"	"5.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"IRL"	"Online TA"	"TA/TO"	"D"	"D"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"135.0"	"0.0"	"0_request"
"1"	"139.0"	"12.0"	"1_winter"	"52.0"	"0.0"	"business_trip"	"4.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"FRA"	"Online TA"	"TA/TO"	"A"	"D"	"1.0"	"0_change"	"No Deposit"	"agent_240"	"0.0"	"0.0"	"Transient"	"44.16"	"0.0"	"1_request"
"0"	"64.0"	"11.0"	"4_autumn"	"48.0"	"1.0"	"mixed_trip"	"4.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"Other"	"Online TA"	"TA/TO"	"D"	"D"	"0.0"	"0_change"	"No Deposit"	"agent_240"	"0.0"	"0.0"	"Transient"	"46.8"	"0.0"	"0_request"
"0"	"18.0"	"10.0"	"4_autumn"	"44.0"	"1.0"	"mixed_trip"	"3.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Offline TA/TO"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient"	"46.0"	"0.0"	"0_request"
"0"	"295.0"	"8.0"	"3_summer"	"34.0"	"1.0"	"mixed_trip"	"3.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"SC"	"GBR"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"89.1"	"0.0"	"0_request"
"1"	"134.0"	"4.0"	"2_spring"	"15.0"	"1.0"	"mixed_trip"	"2.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"HB"	"PRT"	"Groups"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_1"	"0.0"	"0.0"	"Transient-Party"	"90.0"	"0.0"	"1_request"
"1"	"45.0"	"11.0"	"4_autumn"	"48.0"	"0.0"	"business_trip"	"2.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"HB"	"PRT"	"Direct"	"Direct"	"A"	"D"	"1.0"	"0_change"	"No Deposit"	"no_agent"	"0.0"	"0.0"	"Transient"	"67.8"	"0.0"	"1_request"
"1"	"301.0"	"7.0"	"3_summer"	"31.0"	"1.0"	"mixed_trip"	"2.0"	"2_3_nights"	"1.0"	"0.0"	"single"	"HB"	"DEU"	"Offline TA/TO"	"TA/TO"	"A"	"A"	"0.0"	"1_change"	"No Deposit"	"agent_6"	"0.0"	"0.0"	"Transient-Party"	"90.0"	"0.0"	"0_request"
"0"	"166.0"	"7.0"	"3_summer"	"28.0"	"1.0"	"mixed_trip"	"7.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Offline TA/TO"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient"	"57.8"	"0.0"	"1_request"
"1"	"73.0"	"7.0"	"3_summer"	"31.0"	"1.0"	"mixed_trip"	"5.0"	"4_7_nights"	"3.0"	"0.0"	"small_group"	"HB"	"PRT"	"Direct"	"Direct"	"E"	"E"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient"	"209.0"	"0.0"	"1_request"
"0"	"107.0"	"8.0"	"3_summer"	"33.0"	"1.0"	"mixed_trip"	"6.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Offline TA/TO"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient"	"63.75"	"0.0"	"1_request"
"1"	"7.0"	"10.0"	"4_autumn"	"42.0"	"0.0"	"business_trip"	"1.0"	"1_night"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"135.0"	"0.0"	"1_request"
"1"	"2.0"	"1.0"	"1_winter"	"2.0"	"1.0"	"mixed_trip"	"5.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Direct"	"Direct"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"no_agent"	"0.0"	"0.0"	"Transient"	"43.0"	"0.0"	"0_request"
"0"	"56.0"	"3.0"	"2_spring"	"12.0"	"0.0"	"business_trip"	"3.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Offline TA/TO"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"Non Refund"	"other_agent"	"0.0"	"0.0"	"Transient"	"85.0"	"0.0"	"0_request"
"1"	"0.0"	"11.0"	"4_autumn"	"47.0"	"0.0"	"business_trip"	"1.0"	"1_night"	"1.0"	"0.0"	"single"	"HB"	"ESP"	"Direct"	"Direct"	"H"	"D"	"1.0"	"2+_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Group"	"123.0"	"0.0"	"0_request"
"1"	"151.0"	"8.0"	"3_summer"	"32.0"	"1.0"	"mixed_trip"	"4.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"CN"	"Offline TA/TO"	"TA/TO"	"D"	"D"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient"	"115.2"	"0.0"	"1_request"
"0"	"184.0"	"8.0"	"3_summer"	"32.0"	"0.0"	"business_trip"	"3.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"HB"	"FRA"	"Online TA"	"TA/TO"	"D"	"D"	"0.0"	"1_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"226.8"	"0.0"	"0_request"
"1"	"117.0"	"5.0"	"2_spring"	"19.0"	"0.0"	"business_trip"	"2.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"SC"	"PRT"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"94.5"	"0.0"	"1_request"
"0"	"211.0"	"9.0"	"4_autumn"	"37.0"	"0.0"	"business_trip"	"3.0"	"2_3_nights"	"1.0"	"0.0"	"single"	"BB"	"PRT"	"Groups"	"TA/TO"	"D"	"D"	"0.0"	"0_change"	"Non Refund"	"agent_1"	"0.0"	"0.0"	"Transient"	"89.0"	"0.0"	"0_request"
"1"	"128.0"	"8.0"	"3_summer"	"33.0"	"1.0"	"mixed_trip"	"4.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"Other"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"114.3"	"0.0"	"1_request"
"0"	"97.0"	"10.0"	"4_autumn"	"41.0"	"1.0"	"mixed_trip"	"4.0"	"4_7_nights"	"1.0"	"0.0"	"single"	"BB"	"PRT"	"Groups"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"Non Refund"	"other_agent"	"0.0"	"0.0"	"Transient"	"140.0"	"0.0"	"0_request"
"1"	"39.0"	"9.0"	"4_autumn"	"40.0"	"1.0"	"weekend_trip"	"1.0"	"1_night"	"1.0"	"0.0"	"single"	"BB"	"DEU"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient"	"129.7"	"0.0"	"0_request"
"0"	"0.0"	"12.0"	"1_winter"	"52.0"	"0.0"	"business_trip"	"1.0"	"1_night"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Online TA"	"TA/TO"	"E"	"F"	"1.0"	"0_change"	"Non Refund"	"agent_240"	"0.0"	"0.0"	"Transient"	"75.0"	"0.0"	"0_request"
"1"	"7.0"	"7.0"	"3_summer"	"31.0"	"0.0"	"business_trip"	"4.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"ESP"	"Offline TA/TO"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient"	"85.0"	"0.0"	"0_request"
"0"	"23.0"	"12.0"	"1_winter"	"49.0"	"0.0"	"business_trip"	"1.0"	"1_night"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Online TA"	"TA/TO"	"D"	"D"	"0.0"	"0_change"	"No Deposit"	"agent_240"	"0.0"	"0.0"	"Transient"	"46.4"	"0.0"	"1_request"
"1"	"120.0"	"9.0"	"4_autumn"	"40.0"	"0.0"	"business_trip"	"3.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"Other"	"Offline TA/TO"	"TA/TO"	"D"	"D"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient"	"108.57"	"0.0"	"0_request"
"1"	"13.0"	"2.0"	"1_winter"	"6.0"	"0.0"	"business_trip"	"4.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"Other"	"Corporate"	"Corporate"	"E"	"E"	"0.0"	"1_change"	"No Deposit"	"no_agent"	"1.0"	"0.0"	"Transient-Party"	"96.0"	"0.0"	"0_request"
"1"	"198.0"	"9.0"	"4_autumn"	"40.0"	"1.0"	"mixed_trip"	"7.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"HB"	"GBR"	"Offline TA/TO"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Contract"	"65.4"	"0.0"	"0_request"
"1"	"69.0"	"10.0"	"4_autumn"	"43.0"	"0.0"	"business_trip"	"1.0"	"1_night"	"2.0"	"0.0"	"couple"	"HB"	"Other"	"Groups"	"TA/TO"	"A"	"C"	"1.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"1.0"	"Transient-Party"	"72.0"	"0.0"	"0_request"
"0"	"69.0"	"4.0"	"2_spring"	"14.0"	"0.0"	"business_trip"	"3.0"	"2_3_nights"	"1.0"	"0.0"	"single"	"BB"	"PRT"	"Corporate"	"Corporate"	"A"	"A"	"0.0"	"0_change"	"Non Refund"	"no_agent"	"1.0"	"0.0"	"Transient"	"85.0"	"0.0"	"0_request"
"1"	"3.0"	"11.0"	"4_autumn"	"47.0"	"1.0"	"mixed_trip"	"3.0"	"2_3_nights"	"1.0"	"0.0"	"single"	"BB"	"PRT"	"Corporate"	"Corporate"	"A"	"D"	"1.0"	"1_change"	"No Deposit"	"no_agent"	"1.0"	"0.0"	"Transient"	"30.0"	"0.0"	"0_request"
"1"	"86.0"	"3.0"	"2_spring"	"13.0"	"1.0"	"mixed_trip"	"3.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"GBR"	"Direct"	"Direct"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_14"	"0.0"	"0.0"	"Transient"	"85.5"	"0.0"	"0_request"
"0"	"132.0"	"1.0"	"1_winter"	"4.0"	"1.0"	"mixed_trip"	"4.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"BRA"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"88.4"	"0.0"	"1_request"
"1"	"219.0"	"9.0"	"4_autumn"	"40.0"	"1.0"	"mixed_trip"	"7.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"HB"	"GBR"	"Offline TA/TO"	"TA/TO"	"E"	"E"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient"	"88.4"	"0.0"	"2_requests"
"0"	"278.0"	"7.0"	"3_summer"	"30.0"	"0.0"	"business_trip"	"2.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Groups"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_1"	"0.0"	"0.0"	"Contract"	"62.0"	"0.0"	"0_request"
"1"	"181.0"	"7.0"	"3_summer"	"31.0"	"1.0"	"mixed_trip"	"6.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"BB"	"GBR"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Transient"	"140.0"	"0.0"	"1_request"
"0"	"66.0"	"4.0"	"2_spring"	"15.0"	"1.0"	"weekend_trip"	"2.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Groups"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"Non Refund"	"no_agent"	"0.0"	"0.0"	"Transient"	"100.0"	"0.0"	"0_request"
"0"	"152.0"	"4.0"	"2_spring"	"16.0"	"1.0"	"mixed_trip"	"4.0"	"4_7_nights"	"1.0"	"0.0"	"single"	"BB"	"PRT"	"Offline TA/TO"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"Non Refund"	"other_agent"	"0.0"	"0.0"	"Transient"	"95.0"	"0.0"	"0_request"
"1"	"8.0"	"10.0"	"4_autumn"	"41.0"	"1.0"	"mixed_trip"	"4.0"	"4_7_nights"	"2.0"	"0.0"	"small_group"	"BB"	"GBR"	"Groups"	"Corporate"	"A"	"C"	"1.0"	"2+_change"	"No Deposit"	"no_agent"	"1.0"	"0.0"	"Transient-Party"	"70.0"	"0.0"	"1_request"
"0"	"365.0"	"10.0"	"4_autumn"	"42.0"	"1.0"	"mixed_trip"	"2.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Groups"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"Non Refund"	"agent_1"	"0.0"	"0.0"	"Transient"	"62.8"	"0.0"	"0_request"
"0"	"158.0"	"5.0"	"2_spring"	"22.0"	"0.0"	"business_trip"	"2.0"	"2_3_nights"	"1.0"	"0.0"	"single"	"BB"	"PRT"	"Groups"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"Non Refund"	"other_agent"	"0.0"	"1.0"	"Transient"	"130.0"	"0.0"	"0_request"
"1"	"152.0"	"7.0"	"3_summer"	"29.0"	"1.0"	"mixed_trip"	"2.0"	"2_3_nights"	"2.0"	"0.0"	"small_group"	"BB"	"CN"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"2+_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient-Party"	"119.0"	"0.0"	"2_requests"
"1"	"220.0"	"10.0"	"4_autumn"	"43.0"	"1.0"	"mixed_trip"	"7.0"	"4_7_nights"	"2.0"	"0.0"	"couple"	"HB"	"GBR"	"Offline TA/TO"	"TA/TO"	"D"	"D"	"0.0"	"0_change"	"No Deposit"	"other_agent"	"0.0"	"0.0"	"Contract"	"72.75"	"0.0"	"0_request"
"1"	"96.0"	"6.0"	"3_summer"	"24.0"	"0.0"	"business_trip"	"4.0"	"4_7_nights"	"1.0"	"0.0"	"single"	"BB"	"FRA"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_240"	"0.0"	"0.0"	"Transient"	"107.0"	"0.0"	"0_request"
"0"	"464.0"	"10.0"	"4_autumn"	"44.0"	"0.0"	"business_trip"	"2.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Groups"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"Non Refund"	"agent_1"	"0.0"	"1.0"	"Transient"	"65.0"	"0.0"	"0_request"
"0"	"223.0"	"8.0"	"3_summer"	"31.0"	"1.0"	"mixed_trip"	"3.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"Other"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"130.5"	"0.0"	"0_request"
"0"	"15.0"	"12.0"	"1_winter"	"49.0"	"0.0"	"business_trip"	"1.0"	"1_night"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"111.0"	"0.0"	"0_request"
"0"	"68.0"	"2.0"	"1_winter"	"8.0"	"0.0"	"business_trip"	"2.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"BB"	"PRT"	"Groups"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"Non Refund"	"other_agent"	"0.0"	"0.0"	"Transient"	"75.0"	"0.0"	"0_request"
"0"	"139.0"	"2.0"	"1_winter"	"6.0"	"1.0"	"mixed_trip"	"2.0"	"2_3_nights"	"2.0"	"0.0"	"couple"	"SC"	"Other"	"Online TA"	"TA/TO"	"A"	"A"	"0.0"	"0_change"	"No Deposit"	"agent_9"	"0.0"	"0.0"	"Transient"	"79.2"	"0.0"	"0_request"
